date,year,month,quarter,season,region,country,temperature,rainfall,humidity,co2,sea_level
2007-09-01,2007,9,3,Autumn,Sub-Saharan Africa,Nigeria,30.08,179.09,69.6,382.43,84.79
2007-10-01,2007,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.26,159.95,64.92,382.52,87.53
2007-11-01,2007,11,4,Autumn,Sub-Saharan Africa,Nigeria,30.03,87.67,73.22,382.2,84.16
2007-12-01,2007,12,4,Winter,Sub-Saharan Africa,Nigeria,29.5,50.56,73.16,382.36,86.19
2008-01-01,2008,1,1,Winter,Sub-Saharan Africa,Nigeria,30.71,40.02,71.19,383.89,86.39
2008-02-01,2008,2,1,Winter,Sub-Saharan Africa,Nigeria,30.14,47.56,74.83,384.46,87.42
2008-03-01,2008,3,1,Spring,Sub-Saharan Africa,Nigeria,30.31,114.41,69.22,383.78,83.61
2008-04-01,2008,4,2,Spring,Sub-Saharan Africa,Nigeria,30.15,144.13,69.12,384.89,88.51
2008-05-01,2008,5,2,Spring,Sub-Saharan Africa,Nigeria,30.4,155.23,68.29,384.34,89.98
2008-06-01,2008,6,2,Summer,Sub-Saharan Africa,Nigeria,28.32,179.77,74.94,383.73,87.51
2008-07-01,2008,7,3,Summer,Sub-Saharan Africa,Nigeria,27.22,147.94,74.03,384.1,82.51
2008-08-01,2008,8,3,Summer,Sub-Saharan Africa,Nigeria,27.71,129.27,74.48,384.62,82.0
2008-09-01,2008,9,3,Autumn,Sub-Saharan Africa,Nigeria,28.15,180.56,64.96,384.61,91.68
2008-10-01,2008,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.17,144.02,60.45,384.63,94.54
2008-11-01,2008,11,4,Autumn,Sub-Saharan Africa,Nigeria,30.92,85.48,66.54,384.64,88.15
2008-12-01,2008,12,4,Winter,Sub-Saharan Africa,Nigeria,29.93,47.91,72.47,384.71,91.73
2009-01-01,2009,1,1,Winter,Sub-Saharan Africa,Nigeria,29.2,21.05,59.5,385.76,86.89
2009-02-01,2009,2,1,Winter,Sub-Saharan Africa,Nigeria,30.47,39.65,70.86,386.22,91.36
2009-03-01,2009,3,1,Spring,Sub-Saharan Africa,Nigeria,30.63,109.84,75.69,385.73,89.05
2009-04-01,2009,4,2,Spring,Sub-Saharan Africa,Nigeria,31.03,134.63,66.39,386.26,93.94
2009-05-01,2009,5,2,Spring,Sub-Saharan Africa,Nigeria,30.48,184.98,82.35,386.59,91.19
2009-06-01,2009,6,2,Summer,Sub-Saharan Africa,Nigeria,28.32,152.31,72.05,386.11,90.3
2009-07-01,2009,7,3,Summer,Sub-Saharan Africa,Nigeria,26.22,150.29,75.23,385.49,90.66
2009-08-01,2009,8,3,Summer,Sub-Saharan Africa,Nigeria,28.24,157.48,80.56,385.75,90.72
2009-09-01,2009,9,3,Autumn,Sub-Saharan Africa,Nigeria,28.92,184.41,74.69,386.47,83.17
2009-10-01,2009,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.63,160.31,70.82,384.99,89.98
2009-11-01,2009,11,4,Autumn,Sub-Saharan Africa,Nigeria,29.06,109.73,73.88,385.58,84.01
2009-12-01,2009,12,4,Winter,Sub-Saharan Africa,Nigeria,30.04,53.02,70.92,386.14,89.12
2010-01-01,2010,1,1,Winter,Sub-Saharan Africa,Nigeria,30.42,45.9,63.81,386.94,97.9
2010-02-01,2010,2,1,Winter,Sub-Saharan Africa,Nigeria,30.88,27.59,64.15,387.58,88.38
2010-03-01,2010,3,1,Spring,Sub-Saharan Africa,Nigeria,30.5,87.39,71.55,387.95,97.31
2010-04-01,2010,4,2,Spring,Sub-Saharan Africa,Nigeria,30.1,117.3,73.94,388.15,90.6
2010-05-01,2010,5,2,Spring,Sub-Saharan Africa,Nigeria,30.26,154.12,72.11,387.04,91.84
2010-06-01,2010,6,2,Summer,Sub-Saharan Africa,Nigeria,28.41,183.91,80.89,387.34,85.81
2010-07-01,2010,7,3,Summer,Sub-Saharan Africa,Nigeria,27.51,157.89,73.01,387.44,96.27
2010-08-01,2010,8,3,Summer,Sub-Saharan Africa,Nigeria,28.04,141.64,68.11,386.8,92.8
2010-09-01,2010,9,3,Autumn,Sub-Saharan Africa,Nigeria,28.96,162.23,71.78,387.44,89.94
2010-10-01,2010,10,4,Autumn,Sub-Saharan Africa,Nigeria,28.75,159.27,70.87,387.26,89.23
2010-11-01,2010,11,4,Autumn,Sub-Saharan Africa,Nigeria,29.52,100.02,73.03,387.41,92.74
2010-12-01,2010,12,4,Winter,Sub-Saharan Africa,Nigeria,30.64,50.38,73.3,387.76,91.34
2011-01-01,2011,1,1,Winter,Sub-Saharan Africa,Nigeria,29.78,26.62,64.25,389.24,94.5
2011-02-01,2011,2,1,Winter,Sub-Saharan Africa,Nigeria,29.99,57.52,68.39,388.39,91.37
2011-03-01,2011,3,1,Spring,Sub-Saharan Africa,Nigeria,29.61,92.41,68.24,389.49,96.35
2011-04-01,2011,4,2,Spring,Sub-Saharan Africa,Nigeria,29.79,121.45,74.67,389.49,87.42
2011-05-01,2011,5,2,Spring,Sub-Saharan Africa,Nigeria,29.86,136.32,69.26,389.54,102.49
2011-06-01,2011,6,2,Summer,Sub-Saharan Africa,Nigeria,28.34,159.73,69.43,389.13,91.45
2011-07-01,2011,7,3,Summer,Sub-Saharan Africa,Nigeria,26.99,148.43,73.98,389.03,90.81
2011-08-01,2011,8,3,Summer,Sub-Saharan Africa,Nigeria,27.46,137.6,67.0,388.82,95.39
2011-09-01,2011,9,3,Autumn,Sub-Saharan Africa,Nigeria,28.63,153.12,77.12,389.27,89.31
2011-10-01,2011,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.09,143.66,75.38,388.95,93.24
2011-11-01,2011,11,4,Autumn,Sub-Saharan Africa,Nigeria,29.5,68.68,79.03,389.36,91.22
2011-12-01,2011,12,4,Winter,Sub-Saharan Africa,Nigeria,29.79,56.71,72.28,389.72,102.21
2012-01-01,2012,1,1,Winter,Sub-Saharan Africa,Nigeria,29.57,25.37,67.05,389.81,98.85
2012-02-01,2012,2,1,Winter,Sub-Saharan Africa,Nigeria,29.96,55.47,77.38,390.27,92.32
2012-03-01,2012,3,1,Spring,Sub-Saharan Africa,Nigeria,32.1,87.08,68.7,390.28,94.68
2012-04-01,2012,4,2,Spring,Sub-Saharan Africa,Nigeria,31.64,140.98,72.91,391.34,99.3
2012-05-01,2012,5,2,Spring,Sub-Saharan Africa,Nigeria,29.92,201.37,70.76,391.14,93.93
2012-06-01,2012,6,2,Summer,Sub-Saharan Africa,Nigeria,29.23,172.75,74.31,391.66,97.96
2012-07-01,2012,7,3,Summer,Sub-Saharan Africa,Nigeria,28.07,143.85,72.94,390.3,97.77
2012-08-01,2012,8,3,Summer,Sub-Saharan Africa,Nigeria,28.63,140.65,80.32,391.31,95.56
2012-09-01,2012,9,3,Autumn,Sub-Saharan Africa,Nigeria,29.25,168.29,70.64,390.27,93.67
2012-10-01,2012,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.31,132.25,74.88,391.11,95.08
2012-11-01,2012,11,4,Autumn,Sub-Saharan Africa,Nigeria,27.65,84.69,65.03,390.46,99.46
2012-12-01,2012,12,4,Winter,Sub-Saharan Africa,Nigeria,27.84,33.31,76.15,390.42,92.77
2013-01-01,2013,1,1,Winter,Sub-Saharan Africa,Nigeria,31.22,37.98,76.67,392.5,97.25
2013-02-01,2013,2,1,Winter,Sub-Saharan Africa,Nigeria,31.2,69.06,63.58,392.29,96.63
2013-03-01,2013,3,1,Spring,Sub-Saharan Africa,Nigeria,30.49,100.9,73.28,393.07,100.06
2013-04-01,2013,4,2,Spring,Sub-Saharan Africa,Nigeria,31.56,116.23,67.97,392.01,100.73
2013-05-01,2013,5,2,Spring,Sub-Saharan Africa,Nigeria,28.97,152.67,66.39,393.4,96.34
2013-06-01,2013,6,2,Summer,Sub-Saharan Africa,Nigeria,28.97,161.0,76.8,391.59,93.83
2013-07-01,2013,7,3,Summer,Sub-Saharan Africa,Nigeria,27.18,156.88,68.03,392.91,98.27
2013-08-01,2013,8,3,Summer,Sub-Saharan Africa,Nigeria,27.49,156.12,70.03,392.06,99.45
2013-09-01,2013,9,3,Autumn,Sub-Saharan Africa,Nigeria,27.01,185.66,68.43,392.01,102.64
2013-10-01,2013,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.01,166.57,73.4,392.45,96.01
2013-11-01,2013,11,4,Autumn,Sub-Saharan Africa,Nigeria,29.46,108.09,76.65,392.1,93.63
2013-12-01,2013,12,4,Winter,Sub-Saharan Africa,Nigeria,29.25,56.91,77.89,392.52,91.91
2014-01-01,2014,1,1,Winter,Sub-Saharan Africa,Nigeria,30.28,50.21,72.87,394.69,94.46
2014-02-01,2014,2,1,Winter,Sub-Saharan Africa,Nigeria,30.79,30.53,77.29,394.15,103.83
2014-03-01,2014,3,1,Spring,Sub-Saharan Africa,Nigeria,31.21,82.67,69.54,393.8,96.89
2014-04-01,2014,4,2,Spring,Sub-Saharan Africa,Nigeria,31.57,148.84,64.52,393.92,98.61
2014-05-01,2014,5,2,Spring,Sub-Saharan Africa,Nigeria,29.13,170.78,79.3,394.26,102.46
2014-06-01,2014,6,2,Summer,Sub-Saharan Africa,Nigeria,28.06,176.48,68.17,394.0,99.41
2014-07-01,2014,7,3,Summer,Sub-Saharan Africa,Nigeria,28.48,171.34,75.44,393.56,94.37
2014-08-01,2014,8,3,Summer,Sub-Saharan Africa,Nigeria,28.43,162.81,71.88,393.29,104.68
2014-09-01,2014,9,3,Autumn,Sub-Saharan Africa,Nigeria,29.24,178.26,66.16,393.91,100.48
2014-10-01,2014,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.81,145.03,71.71,393.65,103.42
2014-11-01,2014,11,4,Autumn,Sub-Saharan Africa,Nigeria,30.39,81.08,66.16,394.01,96.94
2014-12-01,2014,12,4,Winter,Sub-Saharan Africa,Nigeria,29.4,29.02,66.94,393.97,97.62
2015-01-01,2015,1,1,Winter,Sub-Saharan Africa,Nigeria,31.61,40.87,66.24,394.89,101.28
2015-02-01,2015,2,1,Winter,Sub-Saharan Africa,Nigeria,30.0,61.64,73.41,394.71,97.03
2015-03-01,2015,3,1,Spring,Sub-Saharan Africa,Nigeria,30.35,93.86,66.74,395.56,96.08
2015-04-01,2015,4,2,Spring,Sub-Saharan Africa,Nigeria,30.58,136.9,79.31,395.6,97.64
2015-05-01,2015,5,2,Spring,Sub-Saharan Africa,Nigeria,30.86,162.57,75.87,395.25,100.36
2015-06-01,2015,6,2,Summer,Sub-Saharan Africa,Nigeria,28.02,180.27,76.02,395.3,98.43
2015-07-01,2015,7,3,Summer,Sub-Saharan Africa,Nigeria,28.05,143.07,64.41,395.64,99.76
2015-08-01,2015,8,3,Summer,Sub-Saharan Africa,Nigeria,27.96,149.9,75.3,395.44,96.72
2015-09-01,2015,9,3,Autumn,Sub-Saharan Africa,Nigeria,28.42,183.75,72.68,395.28,97.73
2015-10-01,2015,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.92,151.06,75.76,395.85,99.15
2015-11-01,2015,11,4,Autumn,Sub-Saharan Africa,Nigeria,30.45,89.83,73.34,394.62,97.17
2015-12-01,2015,12,4,Winter,Sub-Saharan Africa,Nigeria,29.05,39.78,72.57,395.56,100.94
2016-01-01,2016,1,1,Winter,Sub-Saharan Africa,Nigeria,29.25,42.2,81.05,396.96,99.76
2016-02-01,2016,2,1,Winter,Sub-Saharan Africa,Nigeria,29.81,45.14,69.37,396.41,97.38
2016-03-01,2016,3,1,Spring,Sub-Saharan Africa,Nigeria,31.65,105.05,80.0,397.19,98.78
2016-04-01,2016,4,2,Spring,Sub-Saharan Africa,Nigeria,30.28,112.16,64.35,397.2,103.37
2016-05-01,2016,5,2,Spring,Sub-Saharan Africa,Nigeria,31.23,163.89,65.21,397.05,100.91
2016-06-01,2016,6,2,Summer,Sub-Saharan Africa,Nigeria,28.28,180.57,65.93,397.15,103.71
2016-07-01,2016,7,3,Summer,Sub-Saharan Africa,Nigeria,28.87,158.13,77.22,396.92,100.84
2016-08-01,2016,8,3,Summer,Sub-Saharan Africa,Nigeria,29.09,124.76,69.98,397.55,101.12
2016-09-01,2016,9,3,Autumn,Sub-Saharan Africa,Nigeria,28.71,172.47,72.59,397.53,104.53
2016-10-01,2016,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.49,168.53,73.71,397.44,98.67
2016-11-01,2016,11,4,Autumn,Sub-Saharan Africa,Nigeria,31.07,90.93,58.26,397.76,101.77
2016-12-01,2016,12,4,Winter,Sub-Saharan Africa,Nigeria,29.47,35.94,74.2,396.74,100.02
2017-01-01,2017,1,1,Winter,Sub-Saharan Africa,Nigeria,29.37,29.1,69.42,399.04,104.24
2017-02-01,2017,2,1,Winter,Sub-Saharan Africa,Nigeria,30.64,52.15,71.53,398.29,108.84
2017-03-01,2017,3,1,Spring,Sub-Saharan Africa,Nigeria,31.6,109.53,77.17,398.52,96.38
2017-04-01,2017,4,2,Spring,Sub-Saharan Africa,Nigeria,29.71,140.5,71.49,398.53,95.94
2017-05-01,2017,5,2,Spring,Sub-Saharan Africa,Nigeria,29.78,150.56,68.38,399.04,100.34
2017-06-01,2017,6,2,Summer,Sub-Saharan Africa,Nigeria,27.97,178.48,76.36,398.54,107.83
2017-07-01,2017,7,3,Summer,Sub-Saharan Africa,Nigeria,26.87,134.59,64.3,398.04,104.44
2017-08-01,2017,8,3,Summer,Sub-Saharan Africa,Nigeria,27.37,124.17,73.9,399.03,106.58
2017-09-01,2017,9,3,Autumn,Sub-Saharan Africa,Nigeria,29.6,163.74,73.38,398.9,102.0
2017-10-01,2017,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.63,137.29,68.86,398.85,107.95
2017-11-01,2017,11,4,Autumn,Sub-Saharan Africa,Nigeria,30.65,96.82,72.4,398.67,99.08
2017-12-01,2017,12,4,Winter,Sub-Saharan Africa,Nigeria,29.16,33.28,74.87,399.08,105.64
2018-01-01,2018,1,1,Winter,Sub-Saharan Africa,Nigeria,30.7,33.97,67.09,400.28,102.93
2018-02-01,2018,2,1,Winter,Sub-Saharan Africa,Nigeria,30.87,39.19,71.51,400.58,102.88
2018-03-01,2018,3,1,Spring,Sub-Saharan Africa,Nigeria,31.65,69.94,73.53,400.26,107.58
2018-04-01,2018,4,2,Spring,Sub-Saharan Africa,Nigeria,29.62,111.49,75.75,400.14,104.83
2018-05-01,2018,5,2,Spring,Sub-Saharan Africa,Nigeria,29.32,177.23,73.5,400.4,101.59
2018-06-01,2018,6,2,Summer,Sub-Saharan Africa,Nigeria,29.07,162.7,68.71,399.75,104.63
2018-07-01,2018,7,3,Summer,Sub-Saharan Africa,Nigeria,28.65,157.04,69.79,400.34,105.41
2018-08-01,2018,8,3,Summer,Sub-Saharan Africa,Nigeria,28.18,145.38,66.8,400.34,99.84
2018-09-01,2018,9,3,Autumn,Sub-Saharan Africa,Nigeria,29.4,161.22,77.89,399.32,110.12
2018-10-01,2018,10,4,Autumn,Sub-Saharan Africa,Nigeria,28.3,137.92,73.5,400.55,104.25
2018-11-01,2018,11,4,Autumn,Sub-Saharan Africa,Nigeria,30.48,77.33,70.0,400.18,103.49
2018-12-01,2018,12,4,Winter,Sub-Saharan Africa,Nigeria,28.36,43.67,71.42,400.73,101.24
2019-01-01,2019,1,1,Winter,Sub-Saharan Africa,Nigeria,29.36,49.19,73.47,402.12,108.14
2019-02-01,2019,2,1,Winter,Sub-Saharan Africa,Nigeria,30.74,68.49,72.46,401.5,108.7
2019-03-01,2019,3,1,Spring,Sub-Saharan Africa,Nigeria,30.53,86.52,73.85,401.57,105.25
2019-04-01,2019,4,2,Spring,Sub-Saharan Africa,Nigeria,31.03,124.62,76.87,401.51,103.81
2019-05-01,2019,5,2,Spring,Sub-Saharan Africa,Nigeria,31.27,144.42,71.87,402.64,106.69
2019-06-01,2019,6,2,Summer,Sub-Saharan Africa,Nigeria,29.73,184.78,71.96,401.85,100.42
2019-07-01,2019,7,3,Summer,Sub-Saharan Africa,Nigeria,27.64,157.12,73.16,402.89,107.62
2019-08-01,2019,8,3,Summer,Sub-Saharan Africa,Nigeria,28.63,158.67,74.7,401.87,106.54
2019-09-01,2019,9,3,Autumn,Sub-Saharan Africa,Nigeria,28.73,181.97,71.15,402.15,103.75
2019-10-01,2019,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.67,174.88,70.88,402.64,107.27
2019-11-01,2019,11,4,Autumn,Sub-Saharan Africa,Nigeria,29.79,89.57,70.44,401.11,109.42
2019-12-01,2019,12,4,Winter,Sub-Saharan Africa,Nigeria,31.48,50.46,74.71,401.83,110.25
2020-01-01,2020,1,1,Winter,Sub-Saharan Africa,Nigeria,29.83,36.61,64.17,403.29,109.57
2020-02-01,2020,2,1,Winter,Sub-Saharan Africa,Nigeria,31.1,56.62,64.1,402.91,110.22
2020-03-01,2020,3,1,Spring,Sub-Saharan Africa,Nigeria,30.42,100.08,63.85,403.46,108.36
2020-04-01,2020,4,2,Spring,Sub-Saharan Africa,Nigeria,31.06,118.08,62.17,403.57,110.04
2020-05-01,2020,5,2,Spring,Sub-Saharan Africa,Nigeria,30.62,160.16,75.88,403.69,112.43
2020-06-01,2020,6,2,Summer,Sub-Saharan Africa,Nigeria,28.7,152.65,71.66,403.54,110.02
2020-07-01,2020,7,3,Summer,Sub-Saharan Africa,Nigeria,26.75,149.79,76.34,403.46,107.55
2020-08-01,2020,8,3,Summer,Sub-Saharan Africa,Nigeria,29.61,128.55,78.17,403.91,107.79
2020-09-01,2020,9,3,Autumn,Sub-Saharan Africa,Nigeria,29.0,175.51,72.91,403.26,107.18
2020-10-01,2020,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.31,149.64,70.45,402.6,108.76
2020-11-01,2020,11,4,Autumn,Sub-Saharan Africa,Nigeria,29.46,62.8,70.25,403.35,112.29
2020-12-01,2020,12,4,Winter,Sub-Saharan Africa,Nigeria,29.46,53.02,78.91,403.25,108.32
2021-01-01,2021,1,1,Winter,Sub-Saharan Africa,Nigeria,31.18,36.1,73.87,404.94,112.21
2021-02-01,2021,2,1,Winter,Sub-Saharan Africa,Nigeria,30.41,19.18,70.22,404.63,110.49
2021-03-01,2021,3,1,Spring,Sub-Saharan Africa,Nigeria,30.32,94.48,72.22,404.6,108.67
2021-04-01,2021,4,2,Spring,Sub-Saharan Africa,Nigeria,31.19,147.56,67.49,404.66,116.0
2021-05-01,2021,5,2,Spring,Sub-Saharan Africa,Nigeria,29.88,166.24,68.3,405.19,115.3
2021-06-01,2021,6,2,Summer,Sub-Saharan Africa,Nigeria,28.95,190.43,72.14,404.69,108.1
2021-07-01,2021,7,3,Summer,Sub-Saharan Africa,Nigeria,27.09,156.95,78.12,405.16,109.23
2021-08-01,2021,8,3,Summer,Sub-Saharan Africa,Nigeria,27.61,147.82,65.81,404.65,112.85
2021-09-01,2021,9,3,Autumn,Sub-Saharan Africa,Nigeria,28.84,171.97,71.15,405.39,110.65
2021-10-01,2021,10,4,Autumn,Sub-Saharan Africa,Nigeria,29.05,144.42,71.02,405.22,110.04
2021-11-01,2021,11,4,Autumn,Sub-Saharan Africa,Nigeria,29.79,88.63,71.82,404.79,113.47
2021-12-01,2021,12,4,Winter,Sub-Saharan Africa,Nigeria,29.52,45.75,61.7,405.01,106.85
2022-01-01,2022,1,1,Winter,Sub-Saharan Africa,Nigeria,29.17,65.94,73.25,407.19,114.41
2022-02-01,2022,2,1,Winter,Sub-Saharan Africa,Nigeria,31.21,41.29,80.03,407.04,111.96
2022-03-01,2022,3,1,Spring,Sub-Saharan Africa,Nigeria,31.23,86.14,72.26,406.68,112.98
2022-04-01,2022,4,2,Spring,Sub-Saharan Africa,Nigeria,32.05,115.61,77.71,406.55,115.65
2022-05-01,2022,5,2,Spring,Sub-Saharan Africa,Nigeria,29.66,170.61,71.21,406.01,117.06
2022-06-01,2022,6,2,Summer,Sub-Saharan Africa,Nigeria,28.08,177.14,66.74,406.17,111.23
2022-07-01,2022,7,3,Summer,Sub-Saharan Africa,Nigeria,27.5,138.1,71.82,406.11,112.22
2022-08-01,2022,8,3,Summer,Sub-Saharan Africa,Nigeria,28.13,109.27,69.38,406.89,108.65
2022-09-01,2022,9,3,Autumn,Sub-Saharan Africa,Nigeria,29.45,181.88,66.91,406.7,114.31
2022-10-01,2022,10,4,Autumn,Sub-Saharan Africa,Nigeria,28.97,151.2,77.75,406.36,113.22
2022-11-01,2022,11,4,Autumn,Sub-Saharan Africa,Nigeria,29.1,85.81,74.23,405.74,110.24
2022-12-01,2022,12,4,Winter,Sub-Saharan Africa,Nigeria,30.23,47.07,69.39,406.26,113.73
2023-01-01,2023,1,1,Winter,Sub-Saharan Africa,Nigeria,29.69,40.44,73.9,408.12,116.75
2023-02-01,2023,2,1,Winter,Sub-Saharan Africa,Nigeria,30.05,60.25,78.61,408.72,112.99
2023-03-01,2023,3,1,Spring,Sub-Saharan Africa,Nigeria,32.96,90.07,73.21,408.29,110.14
2023-04-01,2023,4,2,Spring,Sub-Saharan Africa,Nigeria,31.74,124.19,76.6,408.76,115.34
2023-05-01,2023,5,2,Spring,Sub-Saharan Africa,Nigeria,29.41,160.34,58.61,408.25,115.94
2023-06-01,2023,6,2,Summer,Sub-Saharan Africa,Nigeria,28.63,167.95,70.51,408.79,113.37
2023-07-01,2023,7,3,Summer,Sub-Saharan Africa,Nigeria,29.37,146.21,73.09,408.13,119.76
2023-08-01,2023,8,3,Summer,Sub-Saharan Africa,Nigeria,28.39,172.05,69.9,408.91,113.89
2023-09-01,2023,9,3,Autumn,Sub-Saharan Africa,Nigeria,29.72,159.35,73.74,407.87,114.31
2023-10-01,2023,10,4,Autumn,Sub-Saharan Africa,Nigeria,28.51,152.72,77.48,408.52,109.83
2023-11-01,2023,11,4,Autumn,Sub-Saharan Africa,Nigeria,28.51,94.78,79.91,407.91,119.83
2023-12-01,2023,12,4,Winter,Sub-Saharan Africa,Nigeria,29.93,17.26,64.2,408.61,113.92
1950-01-01,1950,1,1,Winter,Western Europe,Germany,4.88,48.79,69.92,302.13,1.48
1950-02-01,1950,2,1,Winter,Western Europe,Germany,7.12,45.15,72.26,302.2,-1.73
1950-03-01,1950,3,1,Spring,Western Europe,Germany,7.43,55.6,68.81,301.78,1.75
1950-04-01,1950,4,2,Spring,Western Europe,Germany,10.61,58.4,81.5,301.46,-2.59
1950-05-01,1950,5,2,Spring,Western Europe,Germany,13.13,39.73,67.87,301.73,4.87
1950-06-01,1950,6,2,Summer,Western Europe,Germany,12.95,67.74,65.02,301.3,-5.62
1950-07-01,1950,7,3,Summer,Western Europe,Germany,14.24,36.78,68.61,301.71,3.19
1950-08-01,1950,8,3,Summer,Western Europe,Germany,13.32,60.7,77.69,301.41,-3.28
1950-09-01,1950,9,3,Autumn,Western Europe,Germany,12.5,63.88,79.47,301.62,-3.51
1950-10-01,1950,10,4,Autumn,Western Europe,Germany,10.49,60.49,72.59,301.38,-2.07
1950-11-01,1950,11,4,Autumn,Western Europe,Germany,7.81,46.32,70.03,301.37,4.84
1950-12-01,1950,12,4,Winter,Western Europe,Germany,6.25,35.84,81.76,302.04,-3.52
1951-01-01,1951,1,1,Winter,Western Europe,Germany,3.37,48.77,80.61,303.49,-1.11
1951-02-01,1951,2,1,Winter,Western Europe,Germany,7.1,24.36,73.16,302.68,4.96
1951-03-01,1951,3,1,Spring,Western Europe,Germany,8.55,57.99,68.25,303.2,3.03
1951-04-01,1951,4,2,Spring,Western Europe,Germany,8.42,28.73,80.19,302.78,-2.36
1951-05-01,1951,5,2,Spring,Western Europe,Germany,11.41,58.66,74.59,302.23,7.16
1951-06-01,1951,6,2,Summer,Western Europe,Germany,13.58,54.38,73.52,302.99,-1.89
1951-07-01,1951,7,3,Summer,Western Europe,Germany,13.91,38.88,74.65,302.38,-1.85
1951-08-01,1951,8,3,Summer,Western Europe,Germany,14.69,55.6,76.04,302.05,-0.29
1951-09-01,1951,9,3,Autumn,Western Europe,Germany,12.43,59.7,64.23,302.93,2.6
1951-10-01,1951,10,4,Autumn,Western Europe,Germany,10.95,53.91,63.79,302.45,-1.79
1951-11-01,1951,11,4,Autumn,Western Europe,Germany,7.71,33.2,72.76,303.42,1.52
1951-12-01,1951,12,4,Winter,Western Europe,Germany,6.15,35.75,66.99,303.42,1.8
1952-01-01,1952,1,1,Winter,Western Europe,Germany,5.36,38.21,75.5,303.74,6.56
1952-02-01,1952,2,1,Winter,Western Europe,Germany,7.85,51.64,71.83,303.19,-2.05
1952-03-01,1952,3,1,Spring,Western Europe,Germany,8.75,38.01,73.15,304.46,7.45
1952-04-01,1952,4,2,Spring,Western Europe,Germany,9.54,45.41,75.36,303.95,1.28
1952-05-01,1952,5,2,Spring,Western Europe,Germany,11.89,56.87,85.66,304.38,6.45
1952-06-01,1952,6,2,Summer,Western Europe,Germany,12.03,63.05,71.39,304.36,5.07
1952-07-01,1952,7,3,Summer,Western Europe,Germany,13.72,76.56,82.14,304.67,5.29
1952-08-01,1952,8,3,Summer,Western Europe,Germany,14.79,40.49,81.85,303.8,1.31
1952-09-01,1952,9,3,Autumn,Western Europe,Germany,12.52,70.21,69.23,303.99,3.29
1952-10-01,1952,10,4,Autumn,Western Europe,Germany,9.86,69.13,92.18,304.37,0.79
1952-11-01,1952,11,4,Autumn,Western Europe,Germany,6.2,57.21,70.3,304.39,4.36
1952-12-01,1952,12,4,Winter,Western Europe,Germany,5.14,72.3,71.32,304.15,4.92
1953-01-01,1953,1,1,Winter,Western Europe,Germany,5.96,62.47,77.14,305.97,2.5
1953-02-01,1953,2,1,Winter,Western Europe,Germany,6.51,55.93,82.56,304.88,1.78
1953-03-01,1953,3,1,Spring,Western Europe,Germany,8.22,21.49,77.46,305.97,2.77
1953-04-01,1953,4,2,Spring,Western Europe,Germany,9.38,38.6,72.39,305.35,2.45
1953-05-01,1953,5,2,Spring,Western Europe,Germany,11.04,52.25,73.58,306.3,3.32
1953-06-01,1953,6,2,Summer,Western Europe,Germany,13.11,51.89,72.05,304.87,-0.21
1953-07-01,1953,7,3,Summer,Western Europe,Germany,12.79,54.11,80.38,304.84,2.85
1953-08-01,1953,8,3,Summer,Western Europe,Germany,12.46,52.32,80.38,305.37,4.36
1953-09-01,1953,9,3,Autumn,Western Europe,Germany,13.21,62.4,71.2,305.61,2.02
1953-10-01,1953,10,4,Autumn,Western Europe,Germany,10.33,65.73,68.16,305.62,4.15
1953-11-01,1953,11,4,Autumn,Western Europe,Germany,7.59,68.94,77.39,305.43,7.3
1953-12-01,1953,12,4,Winter,Western Europe,Germany,4.85,38.85,59.02,305.52,2.04
1954-01-01,1954,1,1,Winter,Western Europe,Germany,5.6,29.39,71.76,307.09,2.91
1954-02-01,1954,2,1,Winter,Western Europe,Germany,6.14,41.07,74.84,307.14,8.86
1954-03-01,1954,3,1,Spring,Western Europe,Germany,7.69,40.1,72.71,307.15,2.94
1954-04-01,1954,4,2,Spring,Western Europe,Germany,9.58,45.56,74.48,306.5,0.44
1954-05-01,1954,5,2,Spring,Western Europe,Germany,12.0,64.83,66.04,307.05,9.25
1954-06-01,1954,6,2,Summer,Western Europe,Germany,13.31,53.5,70.28,306.93,6.74
1954-07-01,1954,7,3,Summer,Western Europe,Germany,13.78,50.41,69.59,307.07,7.41
1954-08-01,1954,8,3,Summer,Western Europe,Germany,13.65,56.13,83.4,306.65,9.84
1954-09-01,1954,9,3,Autumn,Western Europe,Germany,11.58,69.06,81.17,306.78,10.98
1954-10-01,1954,10,4,Autumn,Western Europe,Germany,10.38,51.55,73.13,307.35,8.77
1954-11-01,1954,11,4,Autumn,Western Europe,Germany,6.4,59.08,76.02,306.7,13.07
1954-12-01,1954,12,4,Winter,Western Europe,Germany,5.69,51.62,80.95,306.75,9.02
